1.12459   -3.26043   5.56404
2.87885   -3.37175   5.51894
2.87885   -3.37175   5.51894
2.87885   -3.37175   5.51894
2.19496   -1.66488   6.16073
3.00154   -3.4737   4.32167
3.00154   -3.4737   4.32167
0.717095   -3.27828   1.64671
-0.941232   -1.96855   1.61929
-1.38208   -3.63251   2.77308
-1.38208   -3.63251   2.77308
-0.629716   -2.77244   3.04239
-0.32607   -2.32361   2.14571
-0.290348   -2.26865   2.84792
-0.496963   0.504588   3.32322
-0.496963   0.504588   3.32322
-3.43656   1.98491   5.02483
-3.43656   1.98491   5.02483
-3.43656   1.98491   5.02483
-0.869285   1.89939   5.33408
-0.869285   1.89939   5.33408
-0.869285   1.89939   5.33408
0.527273   3.26407   6.88544
-0.733898   2.81815   4.62135
-0.725652   1.03553   5.02333
0.831734   0.389716   2.78296
1.06884   0.290332   3.18093
0.521117   -1.39249   4.42803
0.521117   -1.39249   4.42803
1.57376   -0.507264   3.62109
-0.33738   -0.794306   4.96723
-1.74394   0.588172   3.01998
-1.74394   0.588172   3.01998
-0.0676646   -1.54845   1.19044
-1.06724   -2.68484   -1.3162
-1.06724   -2.68484   -1.3162
-1.9157   -2.13951   1.44218
-1.9157   -2.13951   1.44218
-0.414673   -2.5027   2.35646
0.393902   -4.35484   4.9079
0.393902   -4.35484   4.9079
0.393902   -4.35484   4.9079
1.62226   -4.1403   2.87523
1.62226   -4.1403   2.87523
1.62226   -4.1403   2.87523
1.01316   -4.44868   5.75105
2.78213   -2.12285   6.42625
0.233619   -3.16677   5.15004
0.233619   -3.16677   5.15004
1.76418   -2.44358   6.65757
1.4952   -2.94826   5.83473
0.800521   -3.26893   5.75566
0.0104607   -3.57079   6.81238
-0.83664   -1.89349   6.33036
1.45769   0.848157   4.40642
1.18715   -1.11514   3.81304
-1.6108   1.68813   1.89956
-0.336021   -0.719837   1.12087
-0.336021   -0.719837   1.12087
-1.41272   -2.02016   2.59617
-1.41272   -2.02016   2.59617
0.213175   -1.13991   3.05542
0.191894   -3.31497   5.55598
-0.439194   -2.3232   3.15958
-0.439194   -2.3232   3.15958
-0.439194   -2.3232   3.15958
-0.439194   -2.3232   3.15958
-0.439194   -2.3232   3.15958
-0.439194   -2.3232   3.15958
-0.439194   -2.3232   3.15958
-0.257216   0.235155   5.13305
-0.257216   0.235155   5.13305
-1.69131   -0.0788109   3.38128
0.950946   0.196612   2.58443
0.950946   0.196612   2.58443
0.950946   0.196612   2.58443
0.950946   0.196612   2.58443
0.950946   0.196612   2.58443
0.950946   0.196612   2.58443
0.950946   0.196612   2.58443
0.950946   0.196612   2.58443
0.950946   0.196612   2.58443
0.950946   0.196612   2.58443
0.950946   0.196612   2.58443
0.950946   0.196612   2.58443
-0.515018   -0.779942   5.18033
-0.515018   -0.779942   5.18033
-0.515018   -0.779942   5.18033
-0.515018   -0.779942   5.18033
-0.515018   -0.779942   5.18033
-1.09113   1.46082   2.58367
-1.09113   1.46082   2.58367
-1.09113   1.46082   2.58367
-0.292932   -0.966771   1.95247
-0.292932   -0.966771   1.95247
-0.292932   -0.966771   1.95247
1.76814   -1.0902   -0.679313
3.51352   -2.29172   -2.93657
2.25826   -1.40878   -3.03795
2.25826   -1.40878   -3.03795
-0.262278   -3.22505   -5.47092
1.97018   -1.98851   -2.98464
2.99583   0.4402   -3.81499
2.99583   0.4402   -3.81499
2.99583   0.4402   -3.81499
2.99583   0.4402   -3.81499
1.36396   0.988787   -0.960757
2.27843   2.02641   -0.579048
3.9476   2.4548   -2.90069
3.9476   2.4548   -2.90069
3.32874   -0.233586   -1.28705
3.67166   1.68887   -3.87142
3.66393   -0.672755   -4.78305
4.15287   -1.45799   -5.29112
2.47545   0.477223   -6.55712
-0.367029   -0.217905   -4.59631
-0.581587   1.19777   -2.46341
-0.581587   1.19777   -2.46341
1.86437   -0.970362   -1.13802
0.657776   -1.236   -2.77628
0.657776   -1.236   -2.77628
0.657776   -1.236   -2.77628
0.657776   -1.236   -2.77628
0.657776   -1.236   -2.77628
1.74482   -1.68164   -5.30307
2.91934   -0.584928   -3.55536
2.91934   -0.584928   -3.55536
4.71871   1.9119   -5.69733
4.71871   1.9119   -5.69733
3.9041   3.45658   -3.47155
6.44307   1.85217   -6.26678
