0.705099   1.0291   3.49879
1.74328   -0.193054   3.55731
1.74328   -0.193054   3.55731
1.74328   -0.193054   3.55731
1.74328   -0.193054   3.55731
2.785   0.503978   4.03636
2.785   0.503978   4.03636
2.785   0.503978   4.03636
2.785   0.503978   4.03636
2.785   0.503978   4.03636
4.72718   0.669668   2.21037
4.72718   0.669668   2.21037
4.72718   0.669668   2.21037
4.80981   0.992698   2.16864
4.13126   -2.83396   2.87319
1.92182   -1.68904   3.06618
1.92182   -1.68904   3.06618
1.92182   -1.68904   3.06618
3.69649   -0.571343   2.72822
2.39585   1.36771   4.60267
2.39585   1.36771   4.60267
1.10695   -1.72847   3.03213
1.10695   -1.72847   3.03213
1.92519   -2.4161   3.79293
2.67121   -2.92874   4.14705
0.97482   -1.41283   7.00281
-0.887056   -1.03582   7.21543
-1.20737   -1.80404   7.41403
-1.20737   -1.80404   7.41403
-1.20737   -1.80404   7.41403
1.22919   -3.2406   5.78492
1.22919   -3.2406   5.78492
2.4604   -2.51231   5.48425
3.07884   -0.219564   7.73716
4.13684   -2.33103   4.65703
4.13684   -2.33103   4.65703
4.13684   -2.33103   4.65703
5.77947   -3.64785   4.97228
5.77947   -3.64785   4.97228
5.77947   -3.64785   4.97228
3.36361   -2.79376   2.68587
2.84131   -3.18013   3.81242
2.84131   -3.18013   3.81242
2.84131   -3.18013   3.81242
2.84131   -3.18013   3.81242
3.39815   -6.86539   2.29481
4.29779   -5.74792   -2.98399
4.29779   -5.74792   -2.98399
4.29779   -5.74792   -2.98399
4.29779   -5.74792   -2.98399
3.9774   -6.68256   -3.72962
3.9774   -6.68256   -3.72962
1.4225   -6.57731   -4.44123
1.4225   -6.57731   -4.44123
1.4225   -6.57731   -4.44123
1.4225   -6.57731   -4.44123
1.4225   -6.57731   -4.44123
1.4225   -6.57731   -4.44123
1.1667   -6.95994   -1.49142
1.1667   -6.95994   -1.49142
1.1667   -6.95994   -1.49142
2.44375   -4.794   -0.608311
4.00833   -5.44704   -0.314917
5.2241   -3.59816   -1.98187
5.2241   -3.59816   -1.98187
2.09426   -3.10804   -1.89698
2.97589   -4.73823   -4.11455
2.97589   -4.73823   -4.11455
2.55478   -3.03274   -6.50131
2.55478   -3.03274   -6.50131
2.55478   -3.03274   -6.50131
2.19303   1.09426   -7.19257
