0.235934   0.426213   -0.84746
-0.54989   0.553414   -0.42043
-0.54989   0.553414   -0.42043
-0.54989   0.553414   -0.42043
-0.54989   0.553414   -0.42043
-0.54989   0.553414   -0.42043
-0.54989   0.553414   -0.42043
0.112601   1.18981   -0.241204
0.620509   -0.0194276   -0.408119
0.653901   -0.0389778   0.598106
0.653901   -0.0389778   0.598106
0.653901   -0.0389778   0.598106
0.653901   -0.0389778   0.598106
0.653901   -0.0389778   0.598106
0.653901   -0.0389778   0.598106
0.653901   -0.0389778   0.598106
0.197887   0.29681   0.955159
0.197887   0.29681   0.955159
1.3061   1.22106   1.19022
1.80857   0.901743   0.380512
1.80857   0.901743   0.380512
2.5035   1.50825   -0.657609
2.00998   1.63709   -0.212494
2.00998   1.63709   -0.212494
1.83695   0.472732   -0.323399
2.11303   -0.70657   0.435643
1.86336   0.108254   1.44537
1.4259   -0.846149   0.631215
1.4259   -0.846149   0.631215
1.4259   -0.846149   0.631215
0.905986   -1.79208   -0.322733
0.905986   -1.79208   -0.322733
-0.125457   -1.27482   0.164078
-0.125457   -1.27482   0.164078
-0.125457   -1.27482   0.164078
0.071872   -0.854365   -0.267311
0.071872   -0.854365   -0.267311
-0.0762389   -0.425961   0.510299
0.466342   0.185895   1.07949
0.466342   0.185895   1.07949
0.466342   0.185895   1.07949
-0.356847   -0.872316   -0.0416405
-0.356847   -0.872316   -0.0416405
-0.291593   0.118883   0.686187
-0.291593   0.118883   0.686187
-0.291593   0.118883   0.686187
-0.291593   0.118883   0.686187
-0.372297   -0.332714   0.400769
-0.372297   -0.332714   0.400769
0.11192   -0.108053   -0.620775
0.533295   -0.17339   0.0267627
-0.0469645   0.285546   0.0148804
-0.0469645   0.285546   0.0148804
-0.0469645   0.285546   0.0148804
-0.0469645   0.285546   0.0148804
-0.0469645   0.285546   0.0148804
-0.0469645   0.285546   0.0148804
-0.0469645   0.285546   0.0148804
-0.0469645   0.285546   0.0148804
-0.0469645   0.285546   0.0148804
-0.461026   0.248519   1.00757
-0.461026   0.248519   1.00757
0.625584   0.74711   0.413425
1.32952   -0.0343875   0.0586821
1.32952   -0.0343875   0.0586821
1.32952   -0.0343875   0.0586821
1.66283   -0.201949   0.361792
1.66283   -0.201949   0.361792
1.66283   -0.201949   0.361792
1.66283   -0.201949   0.361792
1.66283   -0.201949   0.361792
0.76352   0.0731665   -0.0297769
-0.290194   0.238758   -0.718751
-0.290194   0.238758   -0.718751
-0.290194   0.238758   -0.718751
-0.290194   0.238758   -0.718751
-0.290194   0.238758   -0.718751
-0.290194   0.238758   -0.718751
-0.290194   0.238758   -0.718751
-0.290194   0.238758   -0.718751
-0.290194   0.238758   -0.718751
-0.250957   1.27444   0.336156
-0.250957   1.27444   0.336156
-0.044264   0.547847   1.01889
0.0879521   1.43681   0.424569
0.940651   1.07804   0.607637
0.721391   1.13765   -0.18057
0.721391   1.13765   -0.18057
0.721391   1.13765   -0.18057
1.65964   0.199459   -0.426163
1.65964   0.199459   -0.426163
1.33688   1.31485   0.0388771
1.33688   1.31485   0.0388771
1.33688   1.31485   0.0388771
1.57372   2.43288   -0.219339
0.575952   2.94429   -0.550217
0.302921   2.70137   -0.999038
-0.0862364   2.15608   -0.421492
-1.16294   1.41679   -1.217
-1.16294   1.41679   -1.217
-0.73733   1.89066   -1.25517
-0.428223   0.755484   -2.40116
-0.225521   -0.0565901   -2.19539
-0.225521   -0.0565901   -2.19539
0.457083   -0.51767   -1.83154
-0.209527   -0.524272   -1.57726
-0.817751   0.176349   -2.31355
-0.817751   0.176349   -2.31355
-0.0667539   -0.960275   -1.78481
-0.455292   -0.538131   -0.791562
-0.455292   -0.538131   -0.791562
0.494251   -1.45521   -1.43502
0.494251   -1.45521   -1.43502
0.494251   -1.45521   -1.43502
1.66658   -0.803773   -0.250647
1.66658   -0.803773   -0.250647
1.30604   -0.0286133   -1.06695
0.091907   0.454631   -1.99254
-0.63144   -0.474472   -1.17197
-0.414422   -1.41521   -0.167004
-0.140982   -1.6719   -0.439404
0.857509   -1.09916   -0.801982
0.857509   -1.09916   -0.801982
0.857509   -1.09916   -0.801982
0.20903   -0.273138   -1.10284
0.20903   -0.273138   -1.10284
0.20903   -0.273138   -1.10284
0.20903   -0.273138   -1.10284
0.20903   -0.273138   -1.10284
-0.992636   -0.484497   -0.952771
-0.992636   -0.484497   -0.952771
-1.68471   -0.68441   0.05698
-0.737552   0.361046   0.534425
-0.143571   0.0865091   -0.0726399
-0.143571   0.0865091   -0.0726399
-0.143571   0.0865091   -0.0726399
0.133854   -0.276014   -0.173483
0.259818   -0.150871   0.876072
1.32941   -0.311915   -0.0668691
1.32941   -0.311915   -0.0668691
1.38359   -0.0487156   0.455365
1.38359   -0.0487156   0.455365
0.259853   0.084668   1.38581
0.259853   0.084668   1.38581
0.841979   1.20684   1.37693
0.841979   1.20684   1.37693
0.841979   1.20684   1.37693
0.841979   1.20684   1.37693
0.841979   1.20684   1.37693
1.8069   1.54181   2.08087
1.12608   1.28312   1.25576
1.12608   1.28312   1.25576
0.3373   1.73533   0.401842
0.653224   0.611851   0.992544
1.12056   -0.382674   0.765267
1.05763   -0.0712273   0.570514
1.05763   -0.0712273   0.570514
-0.0469493   0.816528   0.775412
-1.21107   0.203213   1.61285
-0.182089   -0.116804   1.15177
-0.182089   -0.116804   1.15177
-0.939848   0.273087   2.09681
-0.939848   0.273087   2.09681
-0.507234   0.617179   1.86982
0.31326   0.880743   2.0653
0.929654   0.0304768   2.48927
2.0114   0.950201   1.47074
0.824833   0.207826   2.33773
0.824833   0.207826   2.33773
1.71803   0.0548655   1.75075
1.71803   0.0548655   1.75075
1.02047   -0.0659042   0.92757
-0.107845   -1.11001   -0.144242
-0.107845   -1.11001   -0.144242
0.966684   0.09393   -0.371255
0.102014   0.296417   0.661725
0.255941   0.85527   0.608041
-0.557503   -0.0220709   1.10605
-0.557503   -0.0220709   1.10605
0.454998   0.375109   1.14533
0.454998   0.375109   1.14533
0.118138   1.43218   1.17867
1.19954   1.10871   1.03542
1.19954   1.10871   1.03542
1.19954   1.10871   1.03542
0.218883   0.918583   1.05898
0.218883   0.918583   1.05898
0.218883   0.918583   1.05898
-0.0687207   0.801601   1.42909
0.19299   -0.400312   0.551139
-0.581463   -0.243769   1.54986
-0.581463   -0.243769   1.54986
-1.32176   -1.04699   1.22501
-1.32176   -1.04699   1.22501
-1.29512   0.130824   0.29934
