50     200     13.2421
50     250     13.1003
50     300     12.3229
50     350     11.626
50     400     11.4872
50     450     11.4618
50     500     11.4618
50     550     10.8995
50     600     10.489
50     650     10.4425
60     200     13.1856
60     250     12.5213
60     300     11.8686
60     350     11.8468
60     400     11.8392
60     450     11.8392
60     500     11.6566
60     550     11.6566
60     600     11.6006
60     650     11.6006
70     200     11.1549
70     250     10.5077
70     300     10.5077
70     350     10.486
70     400     10.4606
70     450     10.3952
70     500     10.3098
70     550     10.3098
70     600     10.2616
70     650     10.2616
80     200     13.5778
80     250     12.46
80     300     11.5013
80     350     11.1288
80     400     10.0017
80     450     8.24398
80     500     8.24398
80     550     8.24398
80     600     8.24398
80     650     7.93102
90     200     12.0319
90     250     11.9601
90     300     11.1277
90     350     6.60296
90     400     6.60296
90     450     6.55652
90     500     6.55652
90     550     6.54363
90     600     6.54363
90     650     6.54363
100     200     10.9993
100     250     10.6573
100     300     10.6549
100     350     10.6549
100     400     10.1931
100     450     10.1802
100     500     10.1802
100     550     10.1802
100     600     10.1802
100     650     10.005
110     200     10.5496
110     250     10.5242
110     300     10.4778
110     350     10.4778
110     400     10.0246
110     450     10.0246
110     500     9.93821
110     550     9.42043
110     600     8.15205
110     650     8.15205
120     200     12.2763
120     250     11.9997
120     300     11.4434
120     350     11.1695
120     400     10.9475
120     450     10.8464
120     500     10.8464
120     550     10.5766
120     600     10.5222
120     650     10.5222
130     200     8.13337
130     250     8.06828
130     300     8.06828
130     350     8.06828
130     400     8.06828
130     450     8.06828
130     500     8.0607
130     550     8.0607
130     600     8.0607
130     650     8.0607
140     200     6.46831
140     250     6.30488
140     300     6.25845
140     350     6.25845
140     400     6.25845
140     450     6.25845
140     500     6.25845
140     550     6.25845
140     600     6.25845
140     650     6.25845
150     200     8.84048
150     250     6.29312
150     300     6.28023
150     350     6.28023
150     400     6.25845
150     450     6.25845
150     500     6.25845
150     550     6.25845
150     600     6.25845
150     650     6.25845
160     200     8.44048
160     250     8.07646
160     300     8.07319
160     350     7.93102
160     400     7.93102
160     450     7.93102
160     500     7.93102
160     550     7.93102
160     600     7.93102
160     650     7.93102
170     200     9.37551
170     250     6.5888
170     300     6.28349
170     350     6.28349
170     400     6.28349
170     450     6.25845
170     500     6.25845
170     550     6.25845
170     600     6.25845
170     650     6.25845
180     200     6.25845
180     250     6.25845
180     300     6.25845
180     350     6.25845
180     400     6.25845
180     450     6.25845
180     500     6.25845
180     550     6.25845
180     600     6.25845
180     650     6.25845
190     200     8.2493
190     250     7.94391
190     300     7.94391
190     350     7.94391
190     400     7.94391
190     450     7.94391
190     500     7.93102
190     550     7.93102
190     600     7.93102
190     650     7.93102
200     200     12.7668
200     250     11.372
200     300     11.3405
200     350     11.2988
200     400     11.2726
200     450     9.52779
200     500     6.88732
200     550     6.54331
200     600     6.54331
200     650     6.54331
210     200     7.54416
210     250     7.52369
210     300     7.52369
210     350     7.52369
210     400     7.52369
210     450     7.52369
210     500     7.52369
210     550     7.52369
210     600     7.52369
210     650     7.52369
220     200     10.525
220     250     9.4418
220     300     6.28386
220     350     6.28386
220     400     6.28386
220     450     6.25845
220     500     6.25845
220     550     6.25845
220     600     6.25845
220     650     6.25845
230     200     6.2642
230     250     6.2642
230     300     6.2388
230     350     6.2388
230     400     6.2388
230     450     6.2388
230     500     6.2388
230     550     6.2388
230     600     6.2388
230     650     6.2388
240     200     6.53042
240     250     6.53042
240     300     6.53042
240     350     6.53042
240     400     6.53042
240     450     6.53042
240     500     6.53042
240     550     6.53042
240     600     6.53042
240     650     6.53042
