100     400     11.1181
100     450     11.1181
100     500     11.1181
100     550     11.1181
100     600     11.1181
100     650     11.1181
100     700     11.1181
100     750     11.1181
100     800     11.1181
100     850     11.1181
110     400     13.2068
110     450     13.1398
110     500     13.0039
110     550     13.0039
110     600     13.0039
110     650     13.0039
110     700     12.6301
110     750     12.6301
110     800     12.527
110     850     12.3991
120     400     11.9321
120     450     11.8698
120     500     11.8698
120     550     11.8698
120     600     11.8698
120     650     11.8698
120     700     11.8698
120     750     11.8698
120     800     11.8698
120     850     11.8698
130     400     11.082
130     450     11.082
130     500     11.082
130     550     11.082
130     600     11.082
130     650     11.0084
130     700     11.0084
130     750     11.0084
130     800     11.0084
130     850     11.0084
140     400     10.8919
140     450     10.8919
140     500     10.8919
140     550     10.8919
140     600     10.8919
140     650     10.8919
140     700     10.8919
140     750     10.8919
140     800     10.8919
140     850     10.8919
150     400     11.3626
150     450     11.3626
150     500     10.8042
150     550     10.4271
150     600     10.396
150     650     10.396
150     700     10.396
150     750     10.396
150     800     10.396
150     850     10.396
160     400     11.1692
160     450     11.1692
160     500     11.1692
160     550     11.1397
160     600     11.0526
160     650     11.0526
160     700     11.0526
160     750     11.0526
160     800     11.0413
160     850     11.0413
170     400     11.8633
170     450     11.7997
170     500     11.7997
170     550     11.7997
170     600     11.7997
170     650     11.7768
170     700     11.7768
170     750     11.7768
170     800     11.7768
170     850     11.7768
180     400     10.4468
180     450     10.1238
180     500     10.0927
180     550     10.0927
180     600     10.0927
180     650     10.0927
180     700     10.0927
180     750     10.0927
180     800     10.0927
180     850     10.0927
190     400     10.396
190     450     10.396
190     500     10.396
190     550     10.396
190     600     10.396
190     650     10.396
190     700     10.396
190     750     10.396
190     800     10.396
190     850     10.396
200     400     11.7311
200     450     11.7311
200     500     11.7311
200     550     11.7311
200     600     11.6924
200     650     11.6924
200     700     11.6924
200     750     11.6924
200     800     11.6924
200     850     11.6924
210     400     10.6031
210     450     10.6031
210     500     10.6031
210     550     10.6031
210     600     10.6031
210     650     10.6031
210     700     10.6031
210     750     10.6031
210     800     10.6031
210     850     10.6031
220     400     10.4676
220     450     10.4245
220     500     10.4245
220     550     10.3158
220     600     10.2724
220     650     10.2724
220     700     10.2724
220     750     10.2724
220     800     10.2724
220     850     10.2724
230     400     11.321
230     450     11.1932
230     500     11.1528
230     550     11.1528
230     600     11.1528
230     650     11.1528
230     700     11.1528
230     750     11.1528
230     800     11.1528
230     850     11.1528
240     400     11.1445
240     450     10.2337
240     500     10.2337
240     550     10.2337
240     600     10.2337
240     650     10.2337
240     700     10.2337
240     750     10.2337
240     800     10.2337
240     850     10.2337
250     400     11.1703
250     450     11.1231
250     500     11.1231
250     550     11.1231
250     600     11.1231
250     650     11.1231
250     700     11.1231
250     750     11.1231
250     800     11.1231
250     850     11.1231
260     400     10.7838
260     450     10.6473
260     500     10.6473
260     550     10.6473
260     600     10.4536
260     650     10.4536
260     700     10.4536
260     750     10.3639
260     800     10.2831
260     850     10.2043
270     400     11.4583
270     450     11.4354
270     500     11.3805
270     550     11.0265
270     600     10.6842
270     650     10.6842
270     700     10.6842
270     750     10.6842
270     800     10.6842
270     850     10.6842
280     400     11.0652
280     450     11.0652
280     500     11.0652
280     550     10.8559
280     600     10.8559
280     650     10.8559
280     700     10.8559
280     750     10.8559
280     800     10.8559
280     850     10.8559
290     400     11.7906
290     450     11.7906
290     500     11.7639
290     550     11.64
290     600     11.5487
290     650     11.5487
290     700     11.5487
290     750     11.3753
290     800     11.3753
290     850     11.3753
