1.4925    29.05
1.48504    36.3154
1.47761    32.9225
1.47022    32.4396
1.46287    32.9585
1.45556    30.8947
1.44828    33.7898
1.44104    30.1903
1.43383    30.4739
1.42667    28.2684
1.41953    31.7252
1.41243    38.7279
1.40537    36.5138
1.39835    36.3077
1.39135    37.5415
1.3844    35.8716
1.37747    27.4563
1.37059    35.6301
1.36373    34.864
1.35692    29.0008
1.35013    34.3404
1.34338    27.9733
1.33666    25.489
1.32998    34.7105
1.32333    34.399
1.31671    31.2892
1.31013    30.6572
1.30358    32.7066
1.29706    35.676
1.29058    27.7115
1.28412    30.7953
1.2777    32.3875
1.27131    30.4476
1.26496    34.1822
1.25863    28.9341
1.25234    35.3377
1.24608    29.9165
1.23985    31.0227
1.23365    27.8724
1.22748    35.8782
1.22134    32.9668
1.21524    29.5212
1.20916    27.4746
1.20311    32.4455
1.1971    28.8729
1.19111    29.5687
1.18516    32.3023
1.17923    34.0213
1.17334    27.9644
1.16747    29.8565
1.16163    24.5074
1.15582    30.6351
1.15004    29.3605
1.14429    27.7199
1.13857    31.6506
1.13288    31.2304
1.12722    27.2785
1.12158    30.436
1.11597    20.7085
1.11039    32.7683
1.10484    27.1737
1.09932    31.4785
1.09382    24.6549
1.08835    27.6672
1.08291    29.7342
1.07749    32.0876
1.07211    36.9402
1.06675    35.4748
1.06141    35.1982
1.0561    39.113
1.05082    28.8136
1.04557    24.9817
1.04034    25.9377
1.03514    33.9154
1.02996    24.6897
1.02481    23.712
1.01969    30.3882
1.01459    32.1912
1.00952    35.0781
1.00447    31.2746
0.999449    32.7801
0.994452    28.0466
0.98948    32.2248
0.984532    31.3853
0.97961    31.7659
0.974712    31.6249
0.969838    33.4863
0.964989    24.4636
0.960164    23.2485
0.955363    28.3104
0.950586    33.8056
0.945833    26.8384
0.941104    31.5287
0.936399    29.5897
0.931717    30.5823
0.927058    30.4915
0.922423    27.4716
0.917811    26.9961
0.913222    27.7618
0.908656    20.9052
0.904112    27.3996
0.899592    26.74
0.895094    29.1062
0.890618    22.4454
0.886165    27.1464
0.881734    26.9943
0.877326    24.93
0.872939    27.9088
0.868574    29.3107
0.864232    29.2445
0.85991    23.1249
0.855611    27.6426
0.851333    29.3404
0.847076    24.1344
0.842841    20.123
0.838627    23.0275
0.834433    29.1781
0.830261    30.3186
0.82611    22.751
0.821979    23.1824
0.81787    22.5204
0.81378    27.9946
0.809711    31.16
0.805663    22.1606
0.801634    23.0197
0.797626    32.1339
0.793638    26.2359
0.78967    25.5195
0.785722    24.1065
0.781793    28.1752
0.777884    22.1899
0.773995    27.895
0.770125    23.4711
0.766274    22.707
0.762443    27.5305
0.75863    19.2093
0.754837    26.0842
0.751063    21.6774
0.747308    18.5981
0.743571    28.6343
0.739853    25.9065
0.736154    24.092
0.732473    17.2991
0.728811    19.8817
0.725167    26.5147
0.721541    20.4227
0.717933    24.7186
0.714344    23.3339
0.710772    21.4659
0.707218    22.4762
0.703682    25.8206
0.700164    25.655
