0 -0.784868 0.00513751
1 -0.782634 0.00494447
2 -0.783214 0.00441848
3 -0.783379 0.00442554
4 -0.783037 0.00438468
5 -0.785848 0.00405001
6 -0.788491 0.00469359
7 -0.788571 0.0056852
8 -0.783099 0.00509844
9 -0.785371 0.00504171
10 -0.782017 0.00483168
11 -0.784915 0.00459212
12 -0.783631 0.00441444
13 -0.775793 0.00478066
14 -0.779145 0.00475294
15 -0.783413 0.0054855
16 -0.783983 0.00475069
17 -0.784012 0.00463027
18 -0.782844 0.00536597
19 -0.785411 0.00579699
20 -0.784785 0.00520015
21 -0.79257 0.0042108
22 -0.791326 0.00409687
23 -0.788152 0.00356721
24 -0.787794 0.00438184
25 -0.789861 0.00443448
26 -0.787039 0.00371858
27 -0.784714 0.0045662
28 -0.781707 0.00508577
29 -0.783028 0.00456659
30 -0.784995 0.00433043
31 -0.784129 0.00492239
32 -0.787371 0.00340092
33 -0.778228 0.0034004
34 -0.782159 0.00383676
35 -0.779883 0.00427419
36 -0.780148 0.00326954
37 -0.780133 0.00322277
38 -0.781698 0.00349903
39 -0.782738 0.00396781
40 -0.782418 0.00410819
41 -0.783052 0.00339962
42 -0.779813 0.00382923
43 -0.778709 0.00339084
44 -0.776689 0.00435046
45 -0.777244 0.00464408
46 -0.77667 0.00384515
47 -0.780359 0.00334122
48 -0.780114 0.00284708
49 -0.783179 0.00335382
50 -0.784828 0.00318471
51 -0.783707 0.00302299
52 -0.782455 0.00313976
53 -0.784486 0.00256682
54 -0.785384 0.00244942
55 -0.787078 0.00291857
56 -0.788054 0.00321606
57 -0.786016 0.00379992
58 -0.789091 0.00344213
59 -0.78482 0.00363604
60 -0.783736 0.00276662
61 -0.783491 0.00350167
62 -0.779221 0.00306454
63 -0.781846 0.00332157
64 -0.781684 0.00292446
65 -0.78189 0.00308396
66 -0.784919 0.00311992
67 -0.782414 0.00322739
68 -0.779789 0.00293696
69 -0.780943 0.00375084
70 -0.779774 0.0036162
71 -0.781419 0.00339132
72 -0.783107 0.00275659
73 -0.781951 0.00276565
74 -0.779264 0.00286772
75 -0.775797 0.00316494
76 -0.778958 0.00311905
77 -0.775752 0.00268274
78 -0.778698 0.00297802
79 -0.779808 0.00303717
80 -0.779687 0.00375598
81 -0.779692 0.00354948
82 -0.779025 0.00293793
83 -0.77926 0.00356066
84 -0.776534 0.00381397
85 -0.775666 0.00352321
86 -0.77767 0.00410697
87 -0.782435 0.00458387
88 -0.782167 0.00364974
89 -0.782612 0.00341519
90 -0.78213 0.00326357
91 -0.7831 0.00294011
92 -0.782003 0.00303864
93 -0.78288 0.0030679
94 -0.783372 0.00352294
95 -0.77997 0.00342174
96 -0.781478 0.00355383
97 -0.779768 0.00371899
98 -0.779529 0.00267512
99 -0.778758 0.00340754
100 -0.7793 0.00223925
101 -0.778721 0.00260945
102 -0.776522 0.00297386
103 -0.779784 0.00276602
104 -0.780985 0.00240854
105 -0.778503 0.0033011
106 -0.778207 0.00339099
107 -0.776823 0.00307794
108 -0.77894 0.00283884
109 -0.780239 0.00217763
110 -0.780691 0.00233673
111 -0.7812 0.00334771
112 -0.780511 0.00368423
113 -0.778838 0.00376844
114 -0.779068 0.00319242
115 -0.782384 0.00331416
116 -0.78301 0.00317239
117 -0.781673 0.00315641
118 -0.783526 0.00343047
119 -0.782125 0.00302917
120 -0.783231 0.00333657
121 -0.783924 0.00337358
122 -0.782511 0.00357448
123 -0.780927 0.00330365
124 -0.77648 0.00369453
125 -0.782673 0.00351456
126 -0.782173 0.00384797
127 -0.782887 0.00348735
128 -0.781145 0.00403773
129 -0.781346 0.00344591
130 -0.782549 0.00369824
131 -0.785412 0.00287383
132 -0.785659 0.00275638
133 -0.787502 0.00287157
134 -0.784078 0.00278707
135 -0.784386 0.00282497
136 -0.786268 0.00292838
137 -0.786554 0.00288709
138 -0.786815 0.00366289
139 -0.786783 0.00346033
140 -0.783526 0.00416358
141 -0.779866 0.00371648
142 -0.782575 0.00446103
143 -0.781962 0.0040336
144 -0.780912 0.0039533
145 -0.781962 0.0037431
146 -0.783636 0.00361497
147 -0.781116 0.00325063
148 -0.780592 0.00350273
149 -0.780541 0.00314845
150 -0.784017 0.00360139
151 -0.787188 0.00355902
152 -0.787478 0.00371463
153 -0.784204 0.00384862
154 -0.784581 0.00421596
155 -0.784582 0.00373913
156 -0.784345 0.00368017
157 -0.785873 0.00347708
158 -0.781752 0.00299802
159 -0.782471 0.00318194
160 -0.780521 0.00308515
161 -0.782739 0.00335943
162 -0.782233 0.00297112
163 -0.779232 0.00310178
164 -0.779079 0.00359121
165 -0.777023 0.00337677
166 -0.779273 0.00371728
167 -0.778565 0.00315152
168 -0.779 0.00340246
169 -0.778266 0.0027293
170 -0.778561 0.00231007
171 -0.781907 0.00247752
172 -0.780678 0.00198483
173 -0.780138 0.00279213
174 -0.781185 0.00330187
175 -0.784876 0.00386652
176 -0.781848 0.00300012
177 -0.781851 0.0036264
178 -0.780086 0.00366452
179 -0.778444 0.00350107
180 -0.782492 0.00318939
181 -0.780694 0.0031401
182 -0.78338 0.0030204
183 -0.781292 0.00308364
184 -0.781169 0.00327348
185 -0.781328 0.00325408
186 -0.783718 0.00311904
187 -0.782796 0.00326102
188 -0.783311 0.00292283
189 -0.782042 0.00248174
190 -0.779489 0.00335989
191 -0.778557 0.00330357
192 -0.781552 0.00332535
193 -0.780957 0.00251011
194 -0.780496 0.00319128
195 -0.782433 0.00336666
196 -0.781215 0.00364989
197 -0.777302 0.00429155
198 -0.780594 0.00351497
199 -0.779617 0.00357782
200 -0.779408 0.00331424
201 -0.781404 0.00308137
202 -0.781789 0.003439
203 -0.784529 0.00334819
204 -0.778835 0.00272751
205 -0.777511 0.00229274
206 -0.780705 0.00238637
207 -0.782928 0.00300845
208 -0.780702 0.00304544
209 -0.777761 0.00301579
210 -0.777127 0.0033945
211 -0.778414 0.00311615
212 -0.775603 0.00300562
213 -0.776225 0.00362601
214 -0.778027 0.00306877
215 -0.777631 0.00329401
216 -0.780338 0.00315447
217 -0.779838 0.00270057
218 -0.779923 0.00355865
219 -0.784011 0.00329747
220 -0.785535 0.00370531
221 -0.784454 0.00353458
222 -0.783099 0.00394861
223 -0.783044 0.00348706
224 -0.779099 0.00438441
225 -0.776907 0.00443786
226 -0.777783 0.0039194
227 -0.780446 0.00407628
228 -0.779806 0.00398501
229 -0.779642 0.00413247
230 -0.778912 0.00444164
231 -0.782236 0.00436223
232 -0.777388 0.00441632
233 -0.779922 0.00463164
234 -0.782395 0.00407263
235 -0.782479 0.00389886
236 -0.782693 0.00346881
237 -0.783857 0.00360314
238 -0.784783 0.00370857
239 -0.783365 0.00380845
240 -0.78241 0.0039842
241 -0.783115 0.00380815
242 -0.783941 0.00385171
243 -0.777574 0.00415176
244 -0.778657 0.00390013
245 -0.781901 0.00433502
246 -0.780884 0.00389633
247 -0.778459 0.00277481
248 -0.776292 0.00311152
249 -0.781552 0.00358407
250 -0.783437 0.00401141
251 -0.78378 0.00380891
252 -0.780116 0.00435894
253 -0.779579 0.00471082
254 -0.773125 0.00432101
255 -0.775933 0.00383534
256 -0.775228 0.00354457
257 -0.77899 0.00369116
258 -0.777406 0.00365118
259 -0.778014 0.00365653
260 -0.77813 0.00381775
261 -0.778855 0.00384496
262 -0.775202 0.00456042
263 -0.776333 0.00389812
264 -0.776845 0.00419522
265 -0.777685 0.004987
266 -0.776719 0.00396379
267 -0.777323 0.0038797
268 -0.772711 0.00416384
269 -0.776718 0.00484597
270 -0.775909 0.00455369
271 -0.773291 0.00367541
272 -0.773206 0.00422359
273 -0.772725 0.00476596
274 -0.7726 0.00446449
275 -0.768905 0.00453316
276 -0.765768 0.0047767
277 -0.769067 0.00443095
278 -0.770113 0.00427294
279 -0.77043 0.00307328
280 -0.766474 0.00285503
281 -0.769403 0.00278599
282 -0.770866 0.00374283
283 -0.775622 0.00363151
284 -0.78151 0.00457076
285 -0.782798 0.00480515
286 -0.779074 0.00536108
287 -0.777353 0.00410641
288 -0.780057 0.00483741
289 -0.7779 0.00487636
290 -0.776225 0.00487459
291 -0.776536 0.00500715
292 -0.777119 0.00386224
293 -0.784312 0.00297104
294 -0.785389 0.00419281
295 -0.789454 0.00403846
296 -0.786121 0.00453375
297 -0.786664 0.00413013
298 -0.788119 0.00458801
299 -0.786072 0.00376584
