1.4925    29.313
1.48504    31.5439
1.47761    28.9876
1.47022    29.8468
1.46287    32.5211
1.45556    29.8593
1.44828    29.6341
1.44104    29.9561
1.43383    30.7152
1.42667    34.1442
1.41953    31.4531
1.41243    29.8306
1.40537    33.5873
1.39835    34.2181
1.39135    33.707
1.3844    31.4985
1.37747    24.9838
1.37059    32.2638
1.36373    31.0249
1.35692    26.9163
1.35013    32.637
1.34338    31.8005
1.33666    27.5766
1.32998    29.9644
1.32333    24.9271
1.31671    34.8464
1.31013    27.8975
1.30358    31.7125
1.29706    30.1219
1.29058    28.7454
1.28412    27.1395
1.2777    31.9255
1.27131    25.0315
1.26496    25.9361
1.25863    30.8117
1.25234    34.1656
1.24608    29.0264
1.23985    30.9775
1.23365    30.9144
1.22748    29.5215
1.22134    28.8471
1.21524    25.0218
1.20916    34.7612
1.20311    27.5783
1.1971    27.027
1.19111    29.9649
1.18516    30.6041
1.17923    26.1983
1.17334    30.8483
1.16747    32.5668
1.16163    30.549
1.15582    33.7528
1.15004    30.6797
1.14429    32.3992
1.13857    25.4014
1.13288    28.5951
1.12722    22.3974
1.12158    30.8603
1.11597    29.9888
1.11039    34.2143
1.10484    29.6993
1.09932    28.6247
1.09382    30.8723
1.08835    27.8234
1.08291    23.2955
1.07749    34.3038
1.07211    26.991
1.06675    28.51
1.06141    29.9318
1.0561    29.5858
1.05082    30.2638
1.04557    28.8071
1.04034    25.5378
1.03514    29.7454
1.02996    27.4259
1.02481    33.9691
1.01969    27.2102
1.01459    26.3909
1.00952    31.4571
1.00447    24.8548
0.999449    28.127
0.994452    27.6474
0.98948    32.9225
0.984532    29.2494
0.97961    26.8146
0.974712    26.383
0.969838    29.6873
0.964989    28.0508
0.960164    25.3908
0.955363    27.3427
0.950586    27.4155
0.945833    26.2659
0.941104    30.737
0.936399    25.291
0.931717    27.2512
0.927058    26.4906
0.922423    26.9715
0.917811    28.9728
0.913222    28.7341
0.908656    32.0512
0.904112    24.5453
0.899592    29.3317
0.895094    27.0624
0.890618    28.2327
0.886165    30.882
0.881734    25.4893
0.877326    26.0656
0.872939    26.959
0.868574    31.3805
0.864232    28.0149
0.85991    24.3563
0.855611    26.1278
0.851333    32.794
0.847076    26.4678
0.842841    24.8322
0.838627    24.4014
0.834433    25.9853
0.830261    27.3626
0.82611    26.2856
0.821979    28.4536
0.81787    27.8756
0.81378    28.2145
0.809711    26.8044
0.805663    27.6303
0.801634    24.4598
0.797626    22.3391
0.793638    24.5988
0.78967    26.5104
0.785722    25.3576
0.781793    24.9892
0.777884    28.9714
0.773995    30.2031
0.770125    28.5647
0.766274    24.4871
0.762443    25.0312
0.75863    25.3627
0.754837    24.7417
0.751063    24.4584
0.747308    25.9794
0.743571    26.2509
0.739853    29.8921
0.736154    27.8348
0.732473    25.6733
0.728811    27.1481
0.725167    22.5755
0.721541    27.0423
0.717933    26.609
0.714344    26.4085
0.710772    25.283
0.707218    23.5403
0.703682    26.6011
0.700164    25.705
0.696663    24.8133
0.693179    23.2419
0.689714    26.7754
0.686265    19.1852
0.682834    20.3426
0.67942    21.2013
0.676022    25.3672
0.672642    20.6948
0.669279    26.5467
0.665933    31.4622
