50     200     7.8894
50     250     7.87488
50     300     7.35383
50     350     7.29002
50     400     7.08171
50     450     7.08171
50     500     6.76222
50     550     6.76222
50     600     6.76222
50     650     6.76222
60     200     7.0228
60     250     7.02017
60     300     7.02017
60     350     7.02017
60     400     6.86224
60     450     6.86224
60     500     6.86224
60     550     6.86224
60     600     6.86224
60     650     6.86224
70     200     7.24618
70     250     7.24618
70     300     7.23462
70     350     7.23462
70     400     7.23462
70     450     7.23462
70     500     7.22443
70     550     7.22443
70     600     6.88152
70     650     6.51301
80     200     11.4106
80     250     10.1923
80     300     10.1004
80     350     9.59954
80     400     9.25924
80     450     9.11588
80     500     8.71687
80     550     7.14894
80     600     2.41063
80     650     2.24273
90     200     8.03334
90     250     5.38957
90     300     5.38957
90     350     5.0404
90     400     3.67956
90     450     3.56232
90     500     2.90805
90     550     2.24273
90     600     2.24273
90     650     2.24273
100     200     6.92335
100     250     6.81816
100     300     6.81544
100     350     6.81544
100     400     6.81329
100     450     6.81329
100     500     6.81291
100     550     6.81291
100     600     6.81113
100     650     6.81113
110     200     5.75546
110     250     5.75546
110     300     5.74717
110     350     5.43637
110     400     5.43414
110     450     5.3352
110     500     5.3352
110     550     5.3352
110     600     5.3352
110     650     5.3352
120     200     7.07901
120     250     7.07385
120     300     7.05886
120     350     7.05886
120     400     7.05675
120     450     6.98384
120     500     6.98384
120     550     6.97034
120     600     6.97034
120     650     6.97034
130     200     2.35294
130     250     2.34758
130     300     2.34758
130     350     2.34758
130     400     2.34758
130     450     2.34758
130     500     2.34758
130     550     2.34758
130     600     2.34758
130     650     2.34758
140     200     12.037
140     250     12.037
140     300     12.037
140     350     12.037
140     400     12.037
140     450     12.037
140     500     12.037
140     550     12.037
140     600     12.037
140     650     12.037
150     200     6.36807
150     250     6.315
150     300     6.09403
150     350     6.05672
150     400     5.73415
150     450     5.73415
150     500     5.73415
150     550     5.73415
150     600     4.38955
150     650     2.22971
160     200     7.11297
160     250     7.11297
160     300     7.11297
160     350     7.07645
160     400     7.07645
160     450     7.07645
160     500     7.07645
160     550     7.07645
160     600     7.07645
160     650     7.07645
170     200     6.52068
170     250     6.46578
170     300     6.45949
170     350     6.44941
170     400     6.44941
170     450     6.44941
170     500     6.44941
170     550     6.44941
170     600     6.44941
170     650     6.38562
180     200     3.78746
180     250     3.64867
180     300     3.64867
180     350     3.64867
180     400     3.64867
180     450     3.64867
180     500     3.64867
180     550     3.64867
180     600     3.64867
180     650     3.64867
190     200     8.14592
190     250     7.09479
190     300     7.09479
190     350     7.09479
190     400     7.09479
190     450     7.09479
190     500     7.09479
190     550     7.09479
190     600     7.09479
190     650     7.09479
200     200     6.67269
200     250     6.24718
200     300     6.24718
200     350     6.24718
200     400     6.24718
200     450     6.24718
200     500     6.24718
200     550     6.24718
200     600     6.24718
200     650     6.24718
210     200     5.14835
210     250     5.14835
210     300     5.14835
210     350     5.14835
210     400     5.14835
210     450     5.14835
210     500     5.14835
210     550     5.14835
210     600     5.14835
210     650     5.14835
220     200     4.01267
220     250     4.01267
220     300     4.01267
220     350     4.01267
220     400     4.01267
220     450     4.01267
220     500     4.01267
220     550     4.01267
220     600     4.01267
220     650     4.01267
230     200     2.22971
230     250     2.22971
230     300     2.22971
230     350     2.22971
230     400     2.22971
230     450     2.22971
230     500     2.22971
230     550     2.22971
230     600     2.22971
230     650     2.22971
240     200     2.2606
240     250     2.22971
240     300     2.22971
240     350     2.22971
240     400     2.22971
240     450     2.22971
240     500     2.22971
240     550     2.22971
240     600     2.22971
240     650     2.22971
